d,n,k,theta1,theta2,log_cost,pf_inv,eta,metric,qubits_in,qubits_out,qubits_max,depth,gates,dw,toffoli_count,t_count,t_depth
832,1023,341,1.112752433124495,1.112752433124495,243.94311556763142,244937354726,0.462939905294903,t_count,99,99,1633,1.59094836938118e+18,4.67927624243998e+19,5.30989430246738e+20,2.12681754091795e+18,1.54263684821673e+19,9.4679475385512e+17
840,1023,341,1.1128553408431061,1.1128553408431061,246.07825220829866,305521428565,0.463165957845197,t_count,100,100,1634,2.21793242804718e+18,6.46903353602655e+19,7.38001666419358e+20,2.93933605516288e+18,2.13274540399416e+19,1.31617789415257e+18
848,1023,341,1.1129562025340394,1.1129562025340394,248.21328066444977,381069683082,0.463389378178952,t_count,101,101,1635,3.09166754069455e+18,8.94303283126464e+19,1.02570445663778e+21,4.0621223605009e+18,2.94848568203459e+19,1.82954597176607e+18
856,1023,341,1.1130552822153281,1.1130552822153281,250.34820219813466,475256483876,0.463610194737408,t_count,102,102,1636,4.30923790936049e+18,1.23630423319654e+20,1.42557724827494e+21,5.61373509960907e+18,4.07618728773181e+19,2.54303665739471e+18
864,1023,341,1.1131525193691694,1.1131525193691694,252.48301802479637,592682433416,0.463828425311747,t_count,103,103,1637,6.00573811611385e+18,1.70905279442532e+20,1.98133148984296e+21,7.75783372165803e+18,5.6350635544785e+19,3.53457437187814e+18
872,1023,341,1.1132479463652196,1.1132479463652196,254.61772932489882,739075277298,0.464044088487919,t_count,104,104,1638,8.36932011483901e+18,2.36251351502575e+20,2.75372324832013e+21,1.07205672374025e+19,7.78990564535015e+19,4.91242702392724e+18
880,1023,341,1.113339464220007,1.113339464220007,256.7523372634955,921937081713,0.46425714510354,t_count,105,105,1639,1.16590128143674e+19,3.26491028828205e+20,3.82621538199266e+21,1.48106199267088e+19,1.07657352156547e+20,6.82525957457992e+18
888,1023,341,1.1134313573028276,1.1134313573028276,258.8868429250037,1149535091615,0.464467723551152,t_count,106,106,1640,1.62442198913691e+19,4.51298092590561e+20,5.31767095353423e+21,2.04655796657709e+19,1.48816290781128e+20,9.48470075894083e+18
896,1023,341,1.113521597909932,1.113521597909932,261.02124741232467,1433233537466,0.464675784096925,t_count,107,107,1641,2.26306050042403e+19,6.23799890304485e+20,7.39044308104626e+21,2.82790268079088e+19,2.05705923464318e+20,1.31796508752264e+19
904,1023,341,1.1136006899896806,1.1136006899896806,263.15523068206517,1790102699239,0.464881091619286,t_count,107,107,1641,3.12335786745335e+19,8.60936017722011e+20,1.01999034214184e+22,3.90292353420761e+19,2.83904568310768e+20,1.81898655575994e+19
912,1023,341,1.1137013482275695,1.1137013482275695,265.2894334979013,2225822782100,0.465084513468233,t_count,108,108,1642,4.35802893779581e+19,1.19193501814068e+21,1.41988179225035e+22,5.40169929830355e+19,3.93068823612846e+20,2.53160580690728e+19
920,1023,341,1.1137869064685435,1.1137869064685435,267.4235408886531,2774633563711,0.465285103312546,t_count,109,109,1643,6.07018553998251e+19,1.64742691990408e+21,1.9732731156037e+22,7.46350260614221e+19,5.43296221042415e+20,3.51739483135423e+19
928,1023,341,1.1138709745958038,1.1138709745958038,269.5575512143533,3458577006543,0.465483228444078,t_count,110,110,1644,8.45425605275622e+19,2.27692770299829e+21,2.74232238273047e+22,1.03120384337759e+20,7.50921023284621e+20,4.88677539355177e+19
936,1023,341,1.1139535868340318,1.1139535868340318,271.69146545204717,4310890419974,0.46567890093233,t_count,111,111,1645,1.17736377612535e+20,3.14689063637675e+21,3.81105958424045e+22,1.42474036731757e+20,1.03786569838538e+21,6.7889064500119e+19
944,1023,341,1.114034798934832,1.114034798934832,273.82528456286843,5372954860951,0.46587213320264,t_count,112,112,1646,1.63949196411073e+20,4.34915074397995e+21,5.2962657216484e+22,1.96841825158122e+20,1.43442698176585e+21,9.430933398568e+19
952,1023,341,1.1141146183239414,1.1141146183239414,275.9590094903904,6696364777564,0.466062936335766,t_count,113,113,1647,2.28281216353448e+20,6.01057697179452e+21,7.36018759373358e+22,2.71949318393066e+20,1.98246082755467e+21,1.31004306118853e+20
960,1023,341,1.1141930912766345,1.1141930912766345,278.0926411657599,8345344233827,0.466251322391452,t_count,114,114,1648,3.17829661434961e+20,8.30648801116015e+21,1.02283029354156e+23,3.75706050399969e+20,2.73980939625878e+21,1.81967290728967e+20
968,1023,341,1.1142703499156312,1.1142703499156312,280.2261805103159,10399687474835,0.466437305645294,t_count,115,115,1649,4.42474317839073e+20,1.14792609778128e+22,1.42140978392437e+23,5.19043380497289e+20,3.78644178879746e+21,2.52745667004555e+20
976,1023,341,1.1143461894710978,1.1143461894710978,282.3596284205737,12959523363745,0.46662089197446,t_count,116,116,1650,6.15939646022283e+20,1.5863254120542e+22,1.97525198322071e+23,7.17036122877004e+20,5.23267875572122e+21,3.51029433523338e+20
984,1023,341,1.11442083779039,1.11442083779039,284.4929857988491,16148540787882,0.466802098366839,t_count,117,117,1651,8.57346231228762e+20,2.19211663827903e+22,2.7448851250546e+23,9.90538782988284e+20,7.23119174212857e+21,4.87510602071257e+20
992,1023,341,1.1144941388410488,1.1144941388410488,286.6262535238912,20121977891227,0.466980932385596,t_count,118,118,1652,1.19325160041078e+21,3.02912634939608e+22,3.81428768877117e+23,1.36830946993212e+21,9.99258900104478e+21,6.77009515801926e+20
1000,1023,341,1.114566318546262,1.114566318546262,288.75943247742424,25071687807381,0.467157411404034,t_count,119,119,1653,1.66064666126577e+21,4.18566854607002e+22,5.30031284482229e+23,1.89012680910784e+21,1.38082893260672e+22,9.40128347611081e+20
1008,1023,341,1.1146372612940438,1.1146372612940438,290.89252352308597,31238191337128,0.46733154459059,t_count,120,120,1654,2.31091462868837e+21,5.78359216473431e+22,7.36512010320709e+23,2.61085635040603e+21,1.90803836156305e+22,1.30542817520302e+21
1016,1023,341,1.114707232877542,1.114707232877542,293.0255275234121,38918446042176,0.46750335084674,t_count,121,121,1655,3.21563293444374e+21,7.99153051672739e+22,1.02343991777449e+24,3.60640531154306e+21,2.63653652018814e+22,1.81261885762934e+21
1024,1023,341,1.1147783602432846,1.1147783602432846,295.1581238433111,48460742596972,0.467672894499876,t_count,121,121,1655,4.44307338851611e+21,1.10419806290882e+23,1.41409755283389e+24,4.98300763631529e+21,3.64292986466914e+22,2.50451428196003e+21
